id,orig,trans
0202Adv02_Hanna002,劇って……誰に見せるんですの？<br>まさか、ゴクチョーと看守？,"舞台剧……是演给谁看的？<br>
该不会给典狱长和看守看吧？"
0202Adv06_Hanna001,まったくやれやれですわ。<br>どうしてわたくしが衣装作りなんて……。,"真叫人头疼哇。<br>
本小姐怎么就要负责做舞台服了……"
0202Adv06_Hanna002,広くて使いやすそうだったからですわ。<br>材料を置いたり、できた衣装を並べたりする<br>スペースもあったほうがいいですし。,"因为这里挺宽敞的，比较方便做事。<br>
我们也需要足够的空间<br>
去摆放材料和制作好的舞台服。"
0202Adv06_Hanna003,劇の演目は【ピーター・パン】に決まりましたの。,剧目已经定好是《小飞侠》了。
0202Adv06_Hanna004,エマさんはウェンディ役ですわ！<br>気合の入った衣装を作るので、<br>楽しみにしてくださいまし！,"艾玛负责饰演温蒂哦！<br>
我会做一套精美的舞台服，<br>
请好好期待吧！"
0202Adv06_Hanna005,なんてことしてるんですの！？<br>強引にもほどがありますわ！<br>というか、こんなに必要ありませんし！,"你这是在干什么！？<br>
未免也太离谱了吧！<br>
而且，根本用不到这么多呀！"
0202Adv06_Hanna006,どういうことですの……？,什么意思……？
0202Adv06_Hanna007,あ～……お天気ニュースで見たことありますわ。,啊～……在天气预报里见到过。
0202Adv06_Hanna008,でも、だからってちぎってくるだなんて<br>信じられませんわ……。,"可是，你就为了这个把窗帘和桌布都扯下来，<br>
真令人不敢置信……"
0202Adv06_Hanna009,物を粗末にするとバチが当たりますわよ。<br>ただでさえ毎日、無駄に消費していますのに。,"再不爱惜东西，可是会遭报应的。<br>
我们现在已经每天都在浪费东西了。"
0202Adv06_Hanna010,わたくしたちのお洋服ですわ！,就是我们穿的衣服呀！
0202Adv06_Hanna011,毎日捨てるだなんて、もったいなさすぎですわ！,每天都丢掉衣服，实在是太浪费了！
0202Adv06_Hanna012,燃やしてるんですの！？<br>お洗濯すれば、まだ着れますのに！,"居然都烧掉了！？<br>
明明洗一洗还能继续穿呢！"
0202Adv06_Hanna013,わたくしたちはそんなにばっちくないですわ～！！,我们哪里有那么脏哇～！！
0202Adv06_Hanna014,そ……そのときはそのときですわ！,那……那就到时候再说嘛！
0202Adv06_Hanna015,少なくとも今はまだ魔女ではないですし……<br>やっぱりもったいないですわ～……。,"至少我们现在还不是魔女……<br>
这样实在是太浪费了……"
0202Adv06_Hanna016,……そうですわね。<br>これからはお洗濯してやりますわ！,"……你说得对。<br>
以后我就自己洗衣服了！"
0202Adv06_Hanna017,ぐぬぬぅ……。,唔唔……
0202Adv14_Hanna001,きゃああ！？,呀啊啊！？
0202Adv14_Hanna002,もうなんなんですのー！！,到底在搞什么呀！！
0202Adv14_Hanna003,雨が降ってきたから取り込んだのに……<br>これじゃあまた洗い直しですわー！,"我看下雨了，赶紧把衣服收进来……<br>
这下又得重洗了！"
0202Adv14_Hanna004,ちょっとー！<br>そっちからぶつかってきたんだから<br>手伝ってくださいましー！,"等等！<br>
是你先撞上我的，<br>
你倒是帮帮忙啊！"
0202Adv14_Hanna005,もう……！<br>ゲリラ豪雨に交通事故に、散々ですわー！？,"真是的……！<br>
又是突降暴雨又是交通事故，我也太倒霉了吧！？"
0202Adv15_Hanna001,ぜえ、ぜえ、なんでわたくしまで……。,呼哧，呼哧，为什么要把我也拖过来……
0202Adv15_Hanna002,いやあああああっ！？,呀啊啊啊啊啊！？
0202Adv19_Hanna001,ヒロさん、どうかしましたの？,希罗，你怎么了？
0202Adv19_Hanna002,どうして……？<br>どうして看守がナノカさんを庇っていますの……？,"为什么……？<br>
为什么看守要保护奈叶香……？"
0202Trial01_Hanna001,そ、それはそうですわね……。,那、那倒也是……
0202Trial02_Hanna001,たしかに意味がありませんわ～！,确实，你这么做也没有意义呢～！
0202Trial02_Hanna002,そうですわー！<br>ふたりとももっとお行儀よく<br>お話し遊ばせなさいませ！,"就是呀！<br>
请你们两位<br>
更加礼貌优雅地交谈！"
0202Trial04_Hanna001,オカルトですの！？,超自然现象吗！？
0202Trial04_Hanna002,オバケですわー！！,闹鬼呀！！
0202Trial04_Hanna003,驚かせないでくださいまし！ ヒロさん！！,请不要吓我们了！希罗！！
0202Trial05_Hanna001,ウソおっしゃいませですわーッ！！,你肯定在说谎！！
0202Trial05_Hanna002,死体発見直前……２階に上がる階段で<br>ヒロさんはわたくしに激突してきましたの！,"就在尸体被发现的前不久……你在楼梯上<br>
狠狠撞到了我！"
0202Trial05_Hanna003,前方不注意！！<br>ヒロさんが周囲をちゃんと見ていたとは言い切れませんわー！！,"连路都不注意看！！<br>
你怎么敢肯定自己有仔细观察周围的情况！！"
0202Trial05_Hanna004,なっ……！？,什么……！？
0202Trial05_Hanna005,なんですってのーー！？,你说什么——！？
0202Trial06_Hanna001,"雨が降ってたし、<br>きっと<br><link=""Objection_02_02_06_01"">うまくいくわけねー</link><br>ですわよ！？","当时<br>
还在下雨呢，<br>
<br>
<link=""Objection_02_02_06_01"">怎么可能做得了直播</link>呀！？"
0202Trial06_Hanna002,それに<br>焼却炉室にあった血痕は<br>どうなるんで<br>やがりますの！？,"而且<br>
焚烧炉室的血迹<br>
该怎么解释！？<br>"
0202Trial06_Hanna003,そんなの、<br>ヒロさんやエマさんが<br>気付くに決まってますわー！,"要真是这样，<br>
希罗或者艾玛<br>
肯定会注意到呀！"
0202Trial06_Hanna004,誰がのろまですの！？<br>うっせーですわー！？,"你骂谁慢吞吞啊！？<br>
别多嘴好吗！？"
0202Trial06_Hanna005,何を根拠に！？,你有什么根据！？
0202Trial06_Hanna006,そうですわよね！！,是吧！！
0202Trial06_Hanna007,えぇー！？,什么！？
0202Trial06_Hanna008,私の容疑が固まりつつありますわー！！<br>ヒロさん、なんとかしてくださいまし！！,"我的嫌疑怎么越来越重了！！<br>
希罗，请你想办法帮帮我！！"
0202Trial06_Hanna009,わたくしのどこに翼があるって言うんですのー！？,你倒是说说我身上哪里长了翅膀！？
0202Trial06_Hanna010,少なくとも、<br>ヒロさんとエマさんの間に入り込める<br>わずかなタイミングを狙うのは無理ですわ～！,"总之我不可能<br>
盯着她们两个之间的窗口期<br>
飞进去啦～！"
0202Trial06_Hanna011,どう考えても言いがかりの域を出ませんわー！,只能说你这个观点实在是牵强了！
0202Trial06_Hanna012,そんな方法あるわけありませんわー！？,怎么可能有这种方法！？
0202Trial06_Hanna013,なんでわたくしに向けて言いやがるんですのー！？,为什么要对着我说啊！？
0202Trial06_Hanna014,友だちのこと全然信じるつもりねーですわ！<br>こんのクソ女～！,"嘴上说是好朋友，其实根本就不信我！<br>
你这个臭女人～！"
0202Trial06_Hanna015,あんた……じゃない、<br>あなたあとで、ぶっ殺……<br>お殺しになってさしあげますわ～！？,"臭女……不对，<br>
请你给我听好了，待会我要宰了……<br>
送你上西天～！？"
0202Trial06_Hanna016,話聞きやがりなさいませー！？,请你听人说话好吗！？
0202Trial07_Hanna001,ま、待ちやがりなさいませ！,请、请等一下！
0202Trial07_Hanna002,"それは……<br>なんか無理じゃ<br>ありませんこと！？<br>わたくしには<br><link=""Objection_02_02_07_03"">絶対無理</link>ですわ～！","你……<br>
不觉得<br>
很牵强吗！？<br>
我<link=""Objection_02_02_07_03"">绝对不可能做得到</link>～！<br>"
0202Trial07_Hanna003,濡れ衣ですわー！<br>きっと<br>こいつが犯人ですわー！,"根本就是冤枉呀！<br>
凶手一定<br>
就是这家伙——！"
0202Trial07_Hanna004,わ、わたくしは無実ですわー！？,我、我是清白的呀！？
0202Trial07_Hanna005,ヒロさん、もっとちゃんと反論してくださいまし！！,希罗，请你认真一点反驳！！
0202Trial07_Hanna006,えええと、あのときは外にいたら<br>雨が降りそうだったので戻ってきて、<br>それでしばらく……。,"呃我想想，当时我在外面<br>
看到快要下雨了就回到屋里，<br>
然后过了一会……"
0202Trial07_Hanna007,ああっ！ そうですわ！,啊——！我想起来了！
0202Trial07_Hanna008,玄関のホールで階段から降りてくるヒロさんと<br>すれ違いましたわ～！,"我在玄关大厅和刚从楼上下来的希罗<br>
擦肩而过～！"
0202Trial07_Hanna009,きゃああ！？,呀啊啊！？
0202Trial07_Hanna010,もうなんなんですのー！！,到底在搞什么呀！！
0202Trial07_Hanna011,そこからわたくし、２階に上がりましたわ！,然后我就上了二楼！
0202Trial07_Hanna012,そしてしばらくすると何やら１階の方が騒がしくなり……。,过了一会，我听见一楼那边吵吵闹闹的……
0202Trial07_Hanna013,中庭の方へ行ったら、<br>皆さんいらっしゃったんですわ～！,"于是我来到中庭，<br>
就看到大家都在那里～！"
0202Trial07_Hanna014,……たしかにその通りですわー！？,……确实如你所说呢！？
0202Trial07_Hanna015,ですわですわー！,就是就是！
0202Trial08_Hanna001,で、でもわたくし、<br>ヒロさんとぶつかったときに落とした洗濯物を<br>階段で拾っていましたが――。,"但、但是我撞到你的时候<br>
衣服掉到了楼梯上，<br>
还花了一些时间收拾——"
0202Trial08_Hanna002,そのとき不審な人物なんて見てないですわ？,可我并没有看到可疑人物呀？
0202Trial08_Hanna003,だから、偶然犯人が見つからなかったとする説は<br>無理がある気がしますわー？,"所以说，碰巧没人看到凶手的假设<br>
有些牵强了吧？"
0202Trial08_Hanna004,私も階段の近くにいましたけど、<br>レイアさんに魔法をかけられた覚えはありませんわ～？,"我当时也在楼梯附近，<br>
但我可不记得被蕾雅施过魔法欸～？"
0202Trial08_Hanna005,でも……犯人が焼却炉室からその通路を使ったとしても、<br>１階のシャワールームまでしか行けないことになりますわよ？,"可是……如果凶手从焚烧炉室走那个通道的话，<br>
也只能到一楼的淋浴房哦？"
0202Trial08_Hanna006,わたくしじゃありませんわね。,才不是我。
0202Trial08_Hanna007,紙にメモしたりはしましたけれど、<br>それらはもったいなくて捨ててませんわ！,"我是在纸上做过笔记，<br>
但我可没有随便扔掉！"
0202Trial08_Hanna008,濡れ衣ですわー！,根本冤枉呀！
0202Trial08_Hanna009,その人が、紙をこんなに使ったようには思えませんわね……？,这个人应该不会用这么多纸吧……？
0202Trial09_Hanna001,か弱い……？<br>とてもか弱いとは言えない、<br>力自慢の人が<br>いる気がしますわ？,"柔弱……？<br>
我怎么记得有人力气很大，<br>
跟柔弱两个字<br>
根本不沾边呢？"
0202Trial09_Hanna002,わたくしは<br>何もしてませんわ！？<br>きっとそこの怪力女が<br>両手両足で体を支えて、<br>ダストシュートの中を<br>ペタペタ登って<br>いったんですわ～！,"我可什么都<br>
没做哦！？<br>
肯定是这个怪力女<br>
用四肢支撑身体，<br>
从垃圾滑槽里<br>
飞速爬了上去！<br>"
0202Trial09_Hanna003,どうせこいつ手加減なんてできやしねーですわ！<br>ダストシュートがボロボロになりそうですわ～！,"这家伙肯定不会控制力度的！<br>
垃圾滑槽会被她弄得破破烂烂的啦～！"
0202Trial09_Hanna004,いきなりなんでニンジャですの！？,怎么突然提到忍者了！？
0202Trial09_Hanna005,自分で言っておいてなんですけど、<br>ちょっとしんどそうですわね……。,"虽然是我提出来的，<br>
但听起来有点辛苦啊……"
0202Trial09_Hanna006,その通りですわー！<br>そしてそのぐらいの距離、<br>魔法を使うより歩いた方が早いですわー！？,"对啊！<br>
而且这么点距离，<br>
走路比用魔法更快吧！？"
0202Trial10_Hanna001,集まる前はみなさん、<br>何をしてたんですのー！？,"在汇合之前，<br>
大家都在做什么呢！？"
0202Trial10_Hanna002,……はわっ！？,……哇！？
0202Trial10_Hanna003,"では<link=""Objection_02_02_10_01"">わたくしだけ</link>が<br>アリバイがない人<br>なんですのー！？","那就<link=""Objection_02_02_10_01"">只有我一个人</link><br>
没有不在场证明了！？<br>"
0202Trial10_Hanna004,ち、違いますわ～！,不、不是我啦～！
0202Trial10_Hanna005,そ、そうですわっ！<br>私１階のホールで<br>ヒロさんとすれ違っていますわ！,"对、对了！<br>
我在一楼大厅<br>
和希罗擦肩而过了！"
0202Trial10_Hanna006,私がそこにいたのは<br>ヒロさんが<br>証明してくれますわ～！,"她可以<br>
为我作证<br>
我当时就在那里～！"
0202Trial10_Hanna007,下に行って上に行って……！,这样跑上跑下的……！
0202Trial10_Hanna008,そんなの絶対時間が足りませんわ～！,时间肯定不够用呀～！
0202Trial10_Hanna009,無理やり連れて行かれましたわ～！,然后被你强行带走了～！
0202Trial10_Hanna010,わたくしアナウンスを聞くまで、<br>ヒロさんにぶちまけられた洗濯物を拾っていましたもの！,"在听到通知之前，<br>
我一直在收拾被希罗撞了一地的衣服！"
0202Trial10_Hanna011,むしろわたくしが無理だって意見が<br>直前に会ってるヒロさんから出てこないのが怪しいですわー！！,"反倒是希罗很奇怪，<br>
明明案发前刚刚遇到我，却不否定我的嫌疑！！"
0202Trial10_Hanna012,それは誰ですのー！？,那个人是谁！？
0202Trial10_Hanna013,これまでの話はいったいなんだったんですわー！？,那我们刚刚的讨论到底算什么啊！？
0202Trial11_Hanna001,……そんなこと言ったような気がしますわね？,……我好像是这么说过吧？
0202Trial12_Hanna001,んなことできるわけねーですわ！？,怎么可能猜得到呀！？
0202Trial12_Hanna002,犯罪ですわー！,那可是犯罪呀！
0203Adv02_Hanna001,ええ、このままここにいても<br>わたくしたちは魔女化が進むばかりですわ。,"没错，就这样一直呆下去，<br>
我们的魔女化程度也只会一天比一天严重。"
0203Adv02_Hanna002,殺人事件が起きるかもしれない、<br>殺人事件が起きたら裁判で処刑されるかもしれない。,"也许会发生凶杀案，<br>
只要有人被杀，就会有人在审判中被处决。"
0203Adv02_Hanna003,もうそんな生活を続けるのには、<br>うんざりですわ……！,"我已经受够了，<br>
我不要再过这种日子……！"
0203Adv02_Hanna004,エマさんが謝ることではありませんわ！<br>わたくしたちはわたくしたちで、<br>この状況から逃れる方法を模索していきましょう。,"艾玛不需要道歉呀！<br>
我们就用我们自己的方式，<br>
去寻找逃出现状的方法吧。"
0203Adv02_Hanna005,わたくしも同感ですわ。,我也这么觉得。
0203Adv02_Hanna006,結局は、何も変わらないんですのね……。,结果还是一切照旧……
0203Adv02_Hanna007,ちょっと、まだやる気だったんですの？,不是吧，你还打算做下去？
0203Adv02_Hanna008,ふ、ふんっ……！<br>見え透いたお世辞を言われたって、<br>嬉しくもなんともないですわ！,"哼、哼……！<br>
这么明显的奉承，<br>
人家才不会高兴呢！"
0203Adv02_Hanna009,してねーですわ！,才没有！
0203Adv08_Hanna001,ちょっと、シェリーさん！<br>干す時はちゃんとシワを伸ばしてくださいまし！,"等等，雪莉！<br>
晾的时候请先把衣服的皱褶给拉平！"
0203Adv08_Hanna002,てへ、じゃねーですわよ！<br>ほんっとに馬鹿力なんですから！,"你还“欸嘿”！<br>
你真是个傻大力！"
0203Adv08_Hanna003,縫えばまだ着られますわね。<br>衣装の材料に使ってもいいですし……。,"缝补一下应该还能穿。<br>
或者用来做舞台服的材料也行……"
0203Adv08_Hanna004,……もう、わたくしがシワを伸ばしますから、<br>シェリーさんが干していってください。,"……真是的，我来把皱褶整平，<br>
雪莉负责晾吧。"
0203Adv08_Hanna005,さ、とりあえず干すのはこれで最後です。<br>次は、こっちのカゴにある分を洗っていきますわよ。,"嗯，这次要晾的就这么多了。<br>
接下来我就把这篮子里的都洗了。"
0203Adv08_Hanna006,ごしごしごしごしごしごしですわー！,看我用力搓搓搓搓搓搓！
0203Adv08_Hanna007,うるせーですわね！<br>いいから黙って干しやがれですわ！,"你话真多呢！<br>
快闭嘴给我乖乖晾衣服去好吗！"
0203Adv08_Hanna008,ヒロさんも、一緒にいるなら手伝えですわ！,希罗要是有空的话也给我来帮忙！
0203Adv08_Hanna009,自分で着るものなんですから、<br>ちゃんと自分で洗って自分で干す！<br>当たり前のことでしょう？,"自己穿的衣服，<br>
就应该自己洗自己晾！<br>
这不是理所当然的吗！"
0203Adv09_Hanna001,あんまり安心できませんわね、それ……。<br>でもまあ、わたくしもエマさんなら平気だと思いますわ。,"你这听起来也不怎么能让人放心啊……<br>
不过嘛，我觉得艾玛肯定能演好。"
0203Adv12_Hanna001,どういうことですの！？,你这话是什么意思！？
0203Adv14_Hanna001,事情があったのなら、<br>きちんと話してほしいですわ！,"如果这背后有什么内情，<br>
希望你能好好说出来！"
0203Bad01_Hanna001,というか、なんなんですの？<br>ウサギ？ に角が生えてますわ……。,"重点是，这都是些什么动物？<br>
兔子？可它头上长了角……"
0203Bad01_Hanna002,っ……。,——！
0203Bad01_Hanna003,や……っ！ やめて！<br>来ないで……いやっ！！,"住……！住手！<br>
别过来……不要！！"
0203Trial01_Hanna001,たしかに、部屋をアトリエとして普段使いしていた<br>ノアさんの証言の方が信じられますわ！,"没错，诺亚平时就在画室里画画，<br>
她的证词更加可信！"
0203Trial02_Hanna001,アトリエなら彫像とかもありそうですわね！,既然是画室，里面就算放了雕像也不出奇呢！
0203Trial03_Hanna001,……で、でも！<br>わたくしもおかしいと思いますわ～！,"……可、可是！<br>
我也觉得这事情很奇怪欸～！"
0203Trial03_Hanna002,わたくし、外に洗濯物を干してたんですの！,白天洗好的衣服当时还在外面晾着！
0203Trial03_Hanna003,取り込むの忘れてたんですわ！,我忘了把衣服收进来！
0203Trial03_Hanna004,でも、雨の音を聞いて思い出したんです！,可是听到雨声后想起来衣服还晾在外面！
0203Trial03_Hanna005,だからそれで慌てて取り込みに行ったら……。,于是慌忙跑出去想给收起来……
0203Trial03_Hanna006,まったく濡れてませんでしたの！<br>ほら、この洗濯物ですわ～！,"却发现衣服完全没湿！<br>
看，就是这件衣服～！"
0203Trial04_Hanna001,勝手にって、どうやって動いたんですの！？,自己挪位置！？铁栅自己怎样挪位置啊！？
0203Trial04_Hanna002,まさか、夜な夜なひとりでに歩き始めたとか<br>言うわけではありませんわよね……！,"你不会说什么铁栅每晚都会自己跑出来<br>
到处走来走去这种话吧……！"
0203Trial04_Hanna003,じゃあやっぱりちゃんと見えていたということですわね～！,那果然还是能从二楼清楚看到铁栅栏的位置呢～！
0203Trial04_Hanna004,そんな料理番組の煽り文句みたいなことがあるんですの！？,"这种像烹饪节目里“加点秘密调料就能变好吃”一样的事情<br>
有可能发生吗！？"
0203Trial06_Hanna001,もしかしてエマさん……<br>何か知って<br>らっしゃるんですのー！？,"难不成……<br>
艾玛你其实<br>
知道些什么～！？"
0203Trial06_Hanna002,なんかホラーですわー！,你这是在说恐怖故事啊！
0203Trial06_Hanna003,じゃ、じゃあ……！,那、那……！
0203Trial06_Hanna004,アンアンさんを殺したのは、<br>エマさんですの～～～！？,"杀死安安的凶手<br>
就是艾玛～～～！？"
0203Trial07_Hanna001,"エマさんが<br>突き落としたときに<br>串刺しにされて、<br>アンアンさんは<br><link=""Objection_02_03_07_03"">死んでしまった</link>ん<br>ですわー！！","艾玛把安安<br>
推下阳台后，<br>
安安被中庭的铁栅栏<br>
刺穿身体<br>
<link=""Objection_02_03_07_03"">死掉了</link>！！<br>"
0203Trial07_Hanna002,ど、どういうことですの！？,什、什么意思！？
0203Trial07_Hanna003,たしかにそうですわね！,说得没错！
0203Trial07_Hanna004,出血しなかったなんて……<br>そんなことありえるんですの！？,"没有流血……<br>
这有可能吗！？"
0203Trial07_Hanna005,無理だと思いますわー！,我觉得这太扯了！
0203Trial08_Hanna001,でも串刺しに<br>なったって話じゃ<br>ないんですのー！？,"可一开始<br>
说的不是<br>
铁栅刺穿身体吗！？"
0203Trial08_Hanna002,そんな偶然、<br>無理がありますわ～！！,"哪有这么<br>
凑巧的事啊～！！"
0203Trial08_Hanna003,……でもそれ、アンアンさんの魔法ですわー？,……可那不就是安安的魔法吗？
0203Trial08_Hanna004,怪我をしない方法の話ではなかったんですの！？,我们在讨论的不是安全着地的方法吗！？
0203Trial08_Hanna005,べつに死体が家族の元に返されるわけでもないですし、<br>無理だと思いますわ……。,"又不是人死了他们就会把尸体还给家人，<br>
我觉得这说不过去吧……"
0203Trial09_Hanna001,お化け屋敷でも<br>作る気だったとしか<br>考えられませんわー！,"她是想把<br>
这座房子<br>
弄成鬼屋啊！"
0203Trial10_Hanna001,"そ、そうですわ！<br>放置してた洗濯物は<br><link=""Objection_02_03_10_01"">乾いていました</link>し……！","没、没错！<br>
那时候晾在外面的<br>
衣服都<link=""Objection_02_03_10_01"">晾干了</link>……！"
0203Trial10_Hanna002,ちょっと待ってくださいまし、ヒロさん！,请先等一下，希罗！
0203Trial10_Hanna003,わたくしはそのとき、<br>雨の音を聞いてすぐに外に出ましたわ？,"当时我听到雨声<br>
就马上跑到外面去了哦？"
0203Trial10_Hanna004,なのにそんな短い間で服を乾かすなんて無理だと思いますわ！,想要在这么短的时间内把衣服烘干，我认为是不可能的！
0203Trial10_Hanna005,……ヒロさん、お洗濯したことないんですの！？,……希罗，你没有洗过衣服吗！？
0203Trial10_Hanna006,乾燥機を使ったって、<br>そんなに早く出来ませんわ～！,"就算使用烘干机，<br>
也没办法这么快就干透～！"
0203Trial10_Hanna007,それはやめて欲しいですわ～！！,求你千万住手～！！
0203Trial10_Hanna008,そんな狭い範囲に雨が降るなんて、<br>ありえるんですのー！？,"雨就只在这么小的范围内下，<br>
这有可能吗！？"
0203Trial11_Hanna001,た、たしかにノアさんが<br>絵を描く以外で<br>魔法を使っているのは<br>見たこと<br>ありませんわ……！,"说、说得没错，<br>
我从没见过<br>
诺亚用魔法<br>
做画画以外的事……！<br>"
0203Trial12_Hanna001,それはわたくしもノアさんの意見に賛成ですわ！,我也赞同诺亚说的！
0203Trial12_Hanna002,雨が降らないという天気予報を信じて、<br>今まで何度洗濯物を台無しにしてしまったか……。,"曾经有好几次我相信了天气预报说不会下雨，<br>
结果洗好晾到外面的衣服全都给糟蹋了……"
0203Trial12_Hanna003,雨が偶然降ることはあると思いますわー！,碰巧下雨这种情况是有可能发生的！
0203Trial13_Hanna001,やっぱりノアさんの言ってることが本当なんですの！？,那果然诺亚说的就是事实咯！？
0204Adv01_Hanna001,明るく振舞える状況だとでも？<br>正直、規則を守って生活するだけで<br>いっぱいいっぱいですわ。,"这种状况下还让我们故作轻松？<br>
说实话，光是遵守规定生活下去，<br>
我就已经竭尽全力了哇……"
0204Adv01_Hanna002,もう何も考えたくないですわ……。<br>わたくし、とても疲れましたの。,"我已经再也不想思考了……<br>
我真的，太累了。"
0204Adv01_Hanna003,あなたとだけはやりたくない遊びばかりですわね！？,全是些让人不想和你这种人玩的游戏哇！？
0204Adv01_Hanna004,……ふんっ、まだそんなこと言ってますの？<br>いい加減お認めになりましたら？,"……哼，还在说这种话？<br>
差不多该承认了吧？"
0204Adv01_Hanna005,熱して相手を弱体化させる作戦ですわね！,是打算用高温让对手失去战斗力吧！
0204Adv01_Hanna006,ゴリラー！？,你这猩猩女！？
0204Adv01_Hanna007,きぃぃ、悔しい、悔しいですわー！,可恶，不甘心哇，太不甘心了——！
0204Adv01_Hanna008,くぅっ、調子にノリすぎですわあのゴリラ！,可恶，这猩猩女也太嚣张了！
0204Adv01_Hanna009,絶対、絶対勝ってくださいまし、エマさん！,一定、一定要赢哇，艾玛！
0204Adv01_Hanna010,エマさんが勝てるようにおまじないですわ。,这是能让艾玛获胜的魔法哦。
0204Adv01_Hanna011,やったやった！ やりましたわねエマさん！,太好了太好了！成功了，艾玛！
0204Adv04_Hanna001,あら……あなたたち、<br>なんのご用ですのかしら？,"哎呀……你们，<br>
来这里有什么事吗？"
0204Adv04_Hanna002,元々お裁縫が趣味ですのよ。<br>今は人形を作っていますの。,"我本来就喜欢缝纫。<br>
现在做的不是舞台服，而是人偶。"
0204Adv04_Hanna003,シェリーさんが集めてくれたおかげで<br>布は大量に余っていますしね。,"多亏雪莉收集了这么多布料，<br>
现在还剩了一大堆呢。"
0204Adv04_Hanna004,最近エマさんの元気がなくて、<br>心配していますの。<br>だから少しでも励みになるかと思って……。,"最近艾玛没什么精神，<br>
我有点担心她。<br>
所以想着，能不能用这个让她开心一点……"
0204Adv04_Hanna005,羨ましい……？,羡慕……？
0204Adv04_Hanna006,それはわたくしが作ったものじゃねーですわよ。,那可不是我做的哦。
0204Adv04_Hanna007,アンアンさんのリクエストで、<br>ミリアさんが作りましたの。,"那是米莉亚<br>
按照安安的要求制作的。"
0204Adv04_Hanna008,アンアンさんが<br>どうしても王冠が欲しいと言って……。,"安安说，<br>
无论如何都想要一顶王冠……"
0204Adv04_Hanna009,ノアさんから聞きましたけど、<br>アンアンさんは<br>ウェンディ役をやりたがっていたらしいですわね。,"我听诺亚说，<br>
安安其实<br>
很想扮演温蒂。"
0204Adv04_Hanna010,……っ,……！
0204Adv04_Hanna011,わ、わたくし、いっ、忙しいので<br>もう行ってくださいまし……！,"我、我、我很、很忙的，<br>
你们快点离开吧……！"
0204Adv04_Hanna012,舞台をやるつもりなら、<br>もう少し衣装も手直ししないといけませんし……っ,"如果真的要演舞台剧，<br>
服装还需要再做些调整呢……"
0204Adv10_Hanna001,しっ、騒がしくするのはよくありませんわ！<br>きっと今はお辛いでしょうから。,"嘘，吵闹是不好的！<br>
她现在一定很难受。"
0204Adv10_Hanna002,……あの、エマさん。<br>わたくし、これをあなたに作りましたの。,"……那个，艾玛。<br>
这个是，我为你做的……"
0204Adv10_Hanna003,エマさんに少しでも<br>元気になってもらいたくて……。,希望能让你稍微打起精神来……<br>
0204Adv11_Hanna001,朝食の時から、ヒロさんの様子がおかしいって<br>みなさんで話し合っていましたの。,"从早餐的时候开始，大家就在讨论说，<br>
希罗看起来状态有点不对。"
0204Adv11_Hanna002,ひっ、だ、誰かに<br>殺意を抱いていますの……！？,"你、你不会对谁<br>
产生了杀意吧……！？"
0204Adv12_Hanna001,うぅ……メルルさん、こんなお姿に……<br>とても悪い魔女だなんて思えませんわ……。,"呜……梅露露小姐，变成这个样子……<br>
怎么看都不觉得她是一个坏魔女……"
0204Adv12_Hanna002,ああ、戻ってきましたわ。,啊，你们回来了哇。
0204Adv12_Hanna003,レイアさんも来ませんわね……。,蕾雅也没来呢……
0204Adv12_Hanna004,もしかして故障ですの……？,难道是坏了……？
0204Adv12_Hanna005,わたくしも見ていませんわ。,我也没有看到呢。
0204Adv12_Hanna006,ヒロさん、あなた、ど、どこへ……？,希罗，你、你要去哪里……？
0204Adv14_Hanna001,うっ……うぅ……っ,呜……呜呜……
0204Adv14_Hanna002,わたくし、わたくしなんてことを……っ<br>エマさんを、エマさんを殺すなんてぇっ……。,"我……我怎么会做出那样的事……<br>
居然杀了艾玛，杀了艾玛啊……"
0204Adv14_Hanna003,うぅうぅ……っ<br>どんなに責められても、仕方ありません……。,"呜呜呜……<br>
不管受到怎样的责难，我也无话可说……"
0204Adv14_Hanna004,大切なお友だちだと思っていたエマさんを、<br>わたくしは殺めてしまったのですから……。,"因为我亲手杀死了<br>
重要的朋友，艾玛……"
0204Adv14_Hanna005,なんですの、シェリーさん……。<br>わたくしはもう、言い残したことなんてありません。,"什么事呢，雪莉……<br>
我已经没有什么话要说了。"
0204Adv14_Hanna006,罪を犯したのだから……潔く受け入れます。,我已经犯了罪……会坦然接受惩罚的。
0204Adv14_Hanna007,……っ,……！
0204Adv14_Hanna008,……どうして。,……为什么。
0204Adv14_Hanna009,どうしてあなたはいつも……<br>わたくしの中にズカズカと<br>勝手に踏み込んできますの？,"为什么你总是这样……<br>
总是不顾一切、<br>
大摇大摆地闯入我的内心深处？"
0204Adv14_Hanna010,……っ,……！
0204Adv14_Hanna011,……ええ、ええ、その通りですわ。<br>わたくしは、レイアさんを憎んでいた。,"……没错，没错，你说得对。<br>
我，憎恨着蕾雅。"
0204Adv14_Hanna012,内心ずっと嫌っていました。<br>それでもなんとかうまくやっていこうとは、<br>努力していました……。,"我心里一直都不喜欢她。<br>
尽管如此，我还是在努力<br>
想要与她好好相处……"
0204Adv14_Hanna013,あの時レイアさんが、<br>あんなことを言わなければ――。,"如果当时蕾雅<br>
不说出那句话——"
0204Adv14_Hanna014,どうしてですの……？,为什么……？
0204Adv14_Hanna015,……わかりませんの。,……不会懂的。
